Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon,,
10/6/2020,16:36:26,0,<site>,1.09,90.7,0.385,109.1,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.2,16.742,0.384,5.82,11.8,441240396,-701047310,44.1240396,-70.104731
10/6/2020,16:36:27,0,<site>,1.09,90.7,0.385,109.1,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.3,16.742,0.384,5.82,11.8,441240425,-701047303,44.1240425,-70.1047303
10/6/2020,16:36:28,0,<site>,1.08,90.7,0.385,109.1,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.3,16.741,0.384,5.82,11.8,441240456,-701047293,44.1240456,-70.1047293
10/6/2020,16:36:29,0,<site>,1.08,90.7,0.385,109.1,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.4,16.74,0.384,5.82,11.8,441240525,-701047272,44.1240525,-70.1047272
10/6/2020,16:36:30,0,<site>,1.08,90.7,0.384,109.1,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.4,16.74,0.383,5.82,11.8,441240563,-701047265,44.1240563,-70.1047265
10/6/2020,16:36:31,0,<site>,1.08,90.7,0.384,109.1,88.8,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.4,16.739,0.385,5.82,11.8,441240604,-701047260,44.1240604,-70.104726
10/6/2020,16:36:32,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.5,16.739,0.385,5.82,11.8,441240683,-701047246,44.1240683,-70.1047246
10/6/2020,16:36:33,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.65,-37.5,16.738,0.385,5.82,11.8,441240720,-701047236,44.124072,-70.1047236
10/6/2020,16:36:34,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.65,-37.6,16.738,0.384,5.82,11.8,441240758,-701047222,44.1240758,-70.1047222
10/6/2020,16:36:35,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.65,-37.6,16.737,0.384,5.82,11.8,441240831,-701047190,44.1240831,-70.104719
10/6/2020,16:36:36,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.6,16.737,0.385,5.82,11.8,441240831,-701047190,44.1240831,-70.104719
10/6/2020,16:36:37,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.6,16.736,0.384,5.82,11.8,441240903,-701047158,44.1240903,-70.1047158
10/6/2020,16:36:38,0,<site>,1.07,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.736,0.384,5.82,11.8,441240938,-701047145,44.1240938,-70.1047145
10/6/2020,16:36:39,0,<site>,1.08,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.736,0.384,5.82,11.8,441240976,-701047130,44.1240976,-70.104713
10/6/2020,16:36:40,0,<site>,1.09,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.33,70,7.66,-37.7,16.735,0.384,5.82,11.8,441241018,-701047111,44.1241018,-70.1047111
10/6/2020,16:36:41,0,<site>,1.1,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.33,70,7.66,-37.7,16.735,0.384,5.82,11.8,441241052,-701047096,44.1241052,-70.1047096
10/6/2020,16:36:42,0,<site>,1.1,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.734,0.384,5.82,11.8,441241131,-701047068,44.1241131,-70.1047068
10/6/2020,16:36:43,0,<site>,1.1,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.734,0.384,5.82,11.8,441241131,-701047068,44.1241131,-70.1047068
10/6/2020,16:36:44,0,<site>,1.11,90.7,0.384,109.1,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.734,0.383,5.82,11.8,441241211,-701047047,44.1241211,-70.1047047
10/6/2020,16:36:45,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.34,70,7.66,-37.7,16.734,0.384,5.82,11.8,441241286,-701047036,44.1241286,-70.1047036
10/6/2020,16:36:46,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.35,70,7.66,-37.6,16.733,0.384,5.82,11.8,441241326,-701047036,44.1241326,-70.1047036
10/6/2020,16:36:47,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.35,70,7.66,-37.6,16.733,0.384,5.82,11.8,441241386,-701047026,44.1241386,-70.1047026
10/6/2020,16:36:48,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.35,70,7.66,-37.6,16.733,0.383,5.82,11.8,441241414,-701047020,44.1241414,-70.104702
10/6/2020,16:36:49,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.35,70,7.65,-37.6,16.733,0.384,5.82,11.8,441241437,-701047015,44.1241437,-70.1047015
10/6/2020,16:36:50,0,<site>,1.11,90.7,0.384,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.35,70,7.65,-37.6,16.733,0.384,5.82,11.8,441241493,-701047008,44.1241493,-70.1047008
10/6/2020,16:36:51,0,<site>,1.09,90.7,0.384,109.2,88.8,90.6,8.62,0.546,0.05,107.7,1.35,70,7.65,-37.5,16.733,0.384,5.82,11.8,441241528,-701047003,44.1241528,-70.1047003
10/6/2020,16:36:52,0,<site>,1.08,90.7,0.384,109.2,88.8,90.6,8.62,0.546,0.05,107.7,1.35,70,7.65,-37.5,16.733,0.383,5.82,11.8,441241563,-701046997,44.1241563,-70.1046997
10/6/2020,16:36:53,0,<site>,1.08,90.7,0.384,109.2,88.8,90.6,8.62,0.546,0.05,107.7,1.35,70,7.65,-37.5,16.733,0.384,5.82,11.8,441241631,-701046974,44.1241631,-70.1046974
10/6/2020,16:36:54,0,<site>,1.08,90.7,0.384,109.2,88.8,90.6,8.62,0.546,0.05,107.8,1.35,70,7.65,-37.5,16.734,0.385,5.82,11.8,441241667,-701046958,44.1241667,-70.1046958
10/6/2020,16:36:55,0,<site>,1.09,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.35,70,7.65,-37.4,16.734,0.385,5.82,11.8,441241700,-701046939,44.12417,-70.1046939
10/6/2020,16:36:56,0,<site>,1.09,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.8,1.35,70,7.65,-37.4,16.734,0.385,5.82,11.8,441241735,-701046921,44.1241735,-70.1046921
10/6/2020,16:36:57,0,<site>,1.1,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.8,1.35,70,7.65,-37.4,16.734,0.385,5.82,11.8,441241771,-701046902,44.1241771,-70.1046902
10/6/2020,16:36:58,0,<site>,1.1,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.35,70,7.65,-37.3,16.733,0.385,5.82,11.8,441241800,-701046886,44.12418,-70.1046886
10/6/2020,16:36:59,0,<site>,1.1,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.36,70,7.65,-37.3,16.733,0.385,5.82,11.8,441241862,-701046852,44.1241862,-70.1046852
10/6/2020,16:37:00,0,<site>,1.1,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.37,70,7.65,-37.2,16.733,0.385,5.82,11.8,441241891,-701046846,44.1241891,-70.1046846
10/6/2020,16:37:01,0,<site>,1.09,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.36,70,7.65,-37.2,16.733,0.386,5.82,11.8,441241963,-701046852,44.1241963,-70.1046852
10/6/2020,16:37:02,0,<site>,1.11,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.37,70,7.65,-37.2,16.733,0.386,5.82,11.8,441242003,-701046847,44.1242003,-70.1046847
10/6/2020,16:37:03,0,<site>,1.12,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.37,70,7.65,-37.1,16.733,0.386,5.82,11.8,441242043,-701046837,44.1242043,-70.1046837
10/6/2020,16:37:04,0,<site>,1.12,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.37,70,7.65,-37.1,16.733,0.385,5.82,11.8,441242081,-701046830,44.1242081,-70.104683
10/6/2020,16:37:05,0,<site>,1.12,90.7,0.384,109.2,88.7,90.6,8.62,0.546,0.05,107.8,1.36,70,7.65,-37.1,16.733,0.385,5.82,11.8,441242116,-701046821,44.1242116,-70.1046821
10/6/2020,16:37:06,0,<site>,1.11,90.7,0.384,109.2,88.7,90.5,8.61,0.546,0.05,107.7,1.36,70,7.65,-37.1,16.733,0.384,5.82,11.8,441242188,-701046801,44.1242188,-70.1046801
10/6/2020,16:37:07,0,<site>,1.12,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.65,-37,16.733,0.385,5.82,11.8,441242226,-701046789,44.1242226,-70.1046789
10/6/2020,16:37:08,0,<site>,1.11,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-37,16.733,0.385,5.82,11.8,441242284,-701046767,44.1242284,-70.1046767
10/6/2020,16:37:09,0,<site>,1.11,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.37,70,7.64,-37,16.733,0.385,5.82,11.8,441242315,-701046755,44.1242315,-70.1046755
10/6/2020,16:37:10,0,<site>,1.11,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-37,16.733,0.384,5.82,11.8,441242343,-701046745,44.1242343,-70.1046745
10/6/2020,16:37:11,0,<site>,1.1,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-36.9,16.733,0.384,5.82,11.8,441242374,-701046733,44.1242374,-70.1046733
10/6/2020,16:37:12,0,<site>,1.11,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-36.9,16.733,0.385,5.82,11.8,441242406,-701046718,44.1242406,-70.1046718
10/6/2020,16:37:13,0,<site>,1.09,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-36.9,16.732,0.385,5.82,11.8,441242441,-701046699,44.1242441,-70.1046699
10/6/2020,16:37:14,0,<site>,1.08,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-36.9,16.732,0.384,5.82,11.8,441242521,-701046654,44.1242521,-70.1046654
10/6/2020,16:37:15,0,<site>,1.08,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.36,70,7.64,-36.9,16.732,0.385,5.82,11.8,441242562,-701046636,44.1242562,-70.1046636
10/6/2020,16:37:16,0,<site>,1.08,90.7,0.384,109.2,88.6,90.5,8.61,0.546,0.05,107.7,1.35,70,7.64,-36.9,16.731,0.385,5.82,11.8,441242643,-701046603,44.1242643,-70.1046603
10/6/2020,16:37:17,0,<site>,1.09,90.7,0.385,109.2,88.7,90.5,8.61,0.546,0.05,107.7,1.35,70,7.64,-36.9,16.731,0.385,5.82,11.8,441242682,-701046592,44.1242682,-70.1046592
10/6/2020,16:37:18,0,<site>,1.08,90.7,0.385,109.2,88.7,90.5,8.62,0.546,0.05,107.7,1.34,70,7.64,-37,16.73,0.385,5.82,11.8,441242720,-701046583,44.124272,-70.1046583
10/6/2020,16:37:19,0,<site>,1.08,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.64,-37,16.73,0.384,5.82,11.8,441242758,-701046574,44.1242758,-70.1046574
10/6/2020,16:37:20,0,<site>,1.08,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.64,-37,16.729,0.385,5.82,11.8,441242799,-701046562,44.1242799,-70.1046562
10/6/2020,16:37:21,0,<site>,1.08,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.33,70,7.65,-37,16.729,0.385,5.82,11.8,441242875,-701046557,44.1242875,-70.1046557
10/6/2020,16:37:22,0,<site>,1.08,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.33,70,7.65,-37,16.728,0.385,5.82,11.8,441242921,-701046543,44.1242921,-70.1046543
10/6/2020,16:37:23,0,<site>,1.08,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.1,16.728,0.385,5.82,11.8,441242960,-701046537,44.124296,-70.1046537
10/6/2020,16:37:24,0,<site>,1.09,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.1,16.727,0.386,5.82,11.8,441243044,-701046522,44.1243044,-70.1046522
10/6/2020,16:37:25,0,<site>,1.1,90.7,0.385,109.2,88.7,90.6,8.62,0.546,0.05,107.7,1.34,70,7.65,-37.1,16.727,0.385,5.82,11.8,441243044,-701046522,44.1243044,-70.1046522
10/6/2020,16:37:26,0,<site>,1.11,90.7,0.385,109.2,88.8,90.6,8.63,0.546,0.05,107.7,1.35,70,7.65,-37.1,16.727,0.385,5.82,11.8,441243121,-701046520,44.1243121,-70.104652
10/6/2020,16:37:27,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.546,0.05,107.7,1.36,70,7.65,-37.2,16.727,0.385,5.82,11.8,441243159,-701046517,44.1243159,-70.1046517
10/6/2020,16:37:28,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.65,-37.2,16.727,0.385,5.82,11.8,441243219,-701046511,44.1243219,-70.1046511
10/6/2020,16:37:29,0,<site>,1.1,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.35,70,7.65,-37.2,16.727,0.385,5.82,11.8,441243239,-701046508,44.1243239,-70.1046508
10/6/2020,16:37:30,0,<site>,1.1,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.35,70,7.65,-37.3,16.728,0.385,5.82,11.8,441243250,-701046508,44.124325,-70.1046508
10/6/2020,16:37:31,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.35,70,7.65,-37.3,16.728,0.385,5.82,11.8,441243258,-701046508,44.1243258,-70.1046508
10/6/2020,16:37:32,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.65,-37.4,16.728,0.384,5.82,11.8,441243268,-701046509,44.1243268,-70.1046509
10/6/2020,16:37:33,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.65,-37.4,16.728,0.383,5.82,11.8,441243279,-701046508,44.1243279,-70.1046508
10/6/2020,16:37:34,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.65,-37.5,16.729,0.385,5.82,11.8,441243299,-701046505,44.1243299,-70.1046505
10/6/2020,16:37:35,0,<site>,1.08,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.65,-37.5,16.729,0.385,5.82,11.8,441243323,-701046501,44.1243323,-70.1046501
10/6/2020,16:37:36,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.65,-37.5,16.729,0.385,5.82,11.8,441243359,-701046491,44.1243359,-70.1046491
10/6/2020,16:37:37,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.65,-37.6,16.73,0.385,5.82,11.8,441243407,-701046478,44.1243407,-70.1046478
10/6/2020,16:37:38,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-37.6,16.73,0.385,5.82,11.8,441243558,-701046462,44.1243558,-70.1046462
10/6/2020,16:37:39,0,<site>,1.08,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-37.6,16.73,0.385,5.82,11.8,441243558,-701046462,44.1243558,-70.1046462
10/6/2020,16:37:40,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.38,70,7.66,-37.7,16.73,0.385,5.82,11.8,441243674,-701046597,44.1243674,-70.1046597
10/6/2020,16:37:41,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.7,16.73,0.386,5.82,11.8,441243674,-701046597,44.1243674,-70.1046597
10/6/2020,16:37:42,0,<site>,1.08,90.8,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.7,16.729,0.385,5.82,11.8,441243707,-701046676,44.1243707,-70.1046676
10/6/2020,16:37:43,0,<site>,1.09,90.8,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.7,16.729,0.385,5.82,11.8,441243736,-701046774,44.1243736,-70.1046774
10/6/2020,16:37:44,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.4,70,7.66,-37.8,16.729,0.386,5.82,11.8,441243754,-701046873,44.1243754,-70.1046873
10/6/2020,16:37:45,0,<site>,1.09,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.8,16.728,0.386,5.82,11.8,441243778,-701047053,44.1243778,-70.1047053
10/6/2020,16:37:46,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.8,16.728,0.385,5.82,11.8,441243778,-701047053,44.1243778,-70.1047053
10/6/2020,16:37:47,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.8,16.727,0.385,5.82,11.8,441243794,-701047209,44.1243794,-70.1047209
10/6/2020,16:37:48,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.4,70,7.66,-37.9,16.726,0.386,5.82,11.8,441243805,-701047283,44.1243805,-70.1047283
10/6/2020,16:37:49,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.4,70,7.66,-37.9,16.726,0.386,5.82,11.8,441243814,-701047350,44.1243814,-70.104735
10/6/2020,16:37:50,0,<site>,1.1,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.4,70,7.66,-37.9,16.725,0.385,5.82,11.8,441243824,-701047411,44.1243824,-70.1047411
10/6/2020,16:37:51,0,<site>,1.11,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.9,16.724,0.384,5.82,11.8,441243842,-701047505,44.1243842,-70.1047505
10/6/2020,16:37:52,0,<site>,1.12,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.4,70,7.66,-37.9,16.724,0.385,5.82,11.8,441243856,-701047551,44.1243856,-70.1047551
10/6/2020,16:37:53,0,<site>,1.12,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.8,1.39,70,7.66,-37.9,16.724,0.385,5.82,11.8,441243890,-701047646,44.124389,-70.1047646
10/6/2020,16:37:54,0,<site>,1.13,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.39,70,7.66,-38,16.724,0.385,5.82,11.8,441243910,-701047689,44.124391,-70.1047689
10/6/2020,16:37:55,0,<site>,1.14,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.39,70,7.66,-38,16.724,0.384,5.82,11.8,441243930,-701047730,44.124393,-70.104773
10/6/2020,16:37:56,0,<site>,1.14,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.39,70,7.66,-38,16.724,0.385,5.82,11.8,441243951,-701047771,44.1243951,-70.1047771
10/6/2020,16:37:57,0,<site>,1.14,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.4,70,7.66,-38,16.724,0.385,5.82,11.8,441243973,-701047810,44.1243973,-70.104781
10/6/2020,16:37:58,0,<site>,1.13,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.4,70,7.66,-38,16.724,0.385,5.82,11.8,441244025,-701047894,44.1244025,-70.1047894
10/6/2020,16:37:59,0,<site>,1.13,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.4,70,7.66,-38,16.724,0.384,5.82,11.8,441244025,-701047894,44.1244025,-70.1047894
10/6/2020,16:38:00,0,<site>,1.13,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.4,70,7.66,-37.9,16.724,0.384,5.82,11.8,441244109,-701048035,44.1244109,-70.1048035
10/6/2020,16:38:01,0,<site>,1.13,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.39,70,7.66,-37.9,16.725,0.385,5.82,11.8,441244139,-701048088,44.1244139,-70.1048088
10/6/2020,16:38:02,0,<site>,1.12,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.39,70,7.66,-38,16.725,0.385,5.82,11.8,441244180,-701048140,44.124418,-70.104814
10/6/2020,16:38:03,0,<site>,1.12,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.725,0.384,5.82,11.8,441244225,-701048191,44.1244225,-70.1048191
10/6/2020,16:38:04,0,<site>,1.11,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.725,0.384,5.82,11.8,441244309,-701048291,44.1244309,-70.1048291
10/6/2020,16:38:05,0,<site>,1.1,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.725,0.385,5.82,11.8,441244343,-701048335,44.1244343,-70.1048335
10/6/2020,16:38:06,0,<site>,1.1,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.725,0.385,5.82,11.8,441244379,-701048381,44.1244379,-70.1048381
10/6/2020,16:38:07,0,<site>,1.1,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.725,0.385,5.82,11.8,441244409,-701048426,44.1244409,-70.1048426
10/6/2020,16:38:08,0,<site>,1.11,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.724,0.384,5.82,11.8,441244453,-701048525,44.1244453,-70.1048525
10/6/2020,16:38:09,0,<site>,1.12,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.66,-38,16.724,0.385,5.82,11.8,441244476,-701048580,44.1244476,-70.104858
10/6/2020,16:38:10,0,<site>,1.12,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38,16.724,0.386,5.82,11.8,441244509,-701048691,44.1244509,-70.1048691
10/6/2020,16:38:11,0,<site>,1.11,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38.1,16.724,0.385,5.82,11.8,441244521,-701048747,44.1244521,-70.1048747
10/6/2020,16:38:12,0,<site>,1.11,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.38,70,7.66,-38.1,16.723,0.385,5.82,11.8,441244539,-701048844,44.1244539,-70.1048844
10/6/2020,16:38:13,0,<site>,1.11,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.723,0.383,5.82,11.8,441244550,-701048898,44.124455,-70.1048898
10/6/2020,16:38:14,0,<site>,1.12,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.723,0.384,5.82,11.8,441244561,-701048941,44.1244561,-70.1048941
10/6/2020,16:38:15,0,<site>,1.12,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.723,0.385,5.82,11.8,441244571,-701048984,44.1244571,-70.1048984
10/6/2020,16:38:16,0,<site>,1.12,90.7,0.385,109.2,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.66,-38.1,16.723,0.385,5.82,11.8,441244586,-701049033,44.1244586,-70.1049033
10/6/2020,16:38:17,0,<site>,1.13,90.7,0.385,109.1,88.8,90.7,8.63,0.547,0.05,107.7,1.36,70,7.66,-38.1,16.722,0.385,5.82,11.8,441244622,-701049128,44.1244622,-70.1049128
10/6/2020,16:38:18,0,<site>,1.12,90.7,0.385,109.1,88.9,90.7,8.64,0.547,0.05,107.7,1.36,70,7.66,-38.1,16.722,0.384,5.82,11.8,441244622,-701049128,44.1244622,-70.1049128
10/6/2020,16:38:19,0,<site>,1.11,90.7,0.385,109.1,88.9,90.8,8.64,0.547,0.05,107.7,1.36,70,7.66,-38.1,16.722,0.385,5.82,11.8,441244702,-701049270,44.1244702,-70.104927
10/6/2020,16:38:20,0,<site>,1.11,90.7,0.385,109.1,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.722,0.385,5.82,11.8,441244735,-701049307,44.1244735,-70.1049307
10/6/2020,16:38:21,0,<site>,1.1,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.722,0.386,5.82,11.8,441244772,-701049339,44.1244772,-70.1049339
10/6/2020,16:38:22,0,<site>,1.09,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.721,0.384,5.82,11.8,441244808,-701049381,44.1244808,-70.1049381
10/6/2020,16:38:23,0,<site>,1.09,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.2,16.721,0.385,5.82,11.8,441244878,-701049464,44.1244878,-70.1049464
10/6/2020,16:38:24,0,<site>,1.09,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.721,0.384,5.82,11.8,441244908,-701049510,44.1244908,-70.104951
10/6/2020,16:38:25,0,<site>,1.07,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.37,70,7.66,-38.1,16.721,0.385,5.82,11.8,441244940,-701049556,44.124494,-70.1049556
10/6/2020,16:38:26,0,<site>,1.07,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.38,70,7.66,-38.1,16.72,0.383,5.82,11.8,441245005,-701049646,44.1245005,-70.1049646
10/6/2020,16:38:27,0,<site>,1.06,90.7,0.385,109.2,88.9,90.8,8.64,0.547,0.05,107.7,1.38,70,7.66,-38.1,16.72,0.384,5.82,11.8,441245029,-701049686,44.1245029,-70.1049686
10/6/2020,16:38:28,0,<site>,1.06,90.7,0.385,109.1,88.9,90.8,8.64,0.547,0.05,107.7,1.39,70,7.66,-38.1,16.72,0.384,5.82,11.8,441245056,-701049730,44.1245056,-70.104973
