Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon
10/6/2020, 12:23:40 ,0.03568224,-0.01763565,-2.484451,-0.05364593,-0.08382384,-0.000343888,0.5211229,217,33,0,190,0, t,444445645,-696016463
10/6/2020, 12:23:41 ,0.03254399,-0.0177769,-2.491946,-0.01499869,-0.1379004,-0.02301522,0.5106385,216,33,0,190,0, t,444445623,-696016504
10/6/2020, 12:23:42 ,0.01945561,-0.003563512,-2.488543,0.05774579,0.01205658,-0.004965699,0.494998,217,33,0,190,0, t,444445572,-696016587
10/6/2020, 12:23:43 ,0.03871053,-0.00601276,-2.483812,0.08704379,-0.09694235,-0.006541129,0.5080823,217,33,0,190,0, t,444445544,-696016630
10/6/2020, 12:23:44 ,0.01307271,0.01319746,-2.478987,0.02888483,0.06574236,0.01848381,0.5051334,217,33,0,190,0, t,444445493,-696016713
10/6/2020, 12:23:45 ,0.02014482,-0.01844163,-2.471481,-0.01207916,-0.02923016,-0.006058763,0.5081007,218,33,0,190,0, t,444445493,-696016713
10/6/2020, 12:23:46 ,0.01626706,-0.01312063,-2.460287,-0.06584835,-0.001810041,0.02669434,0.5195137,218,33,0,190,0, t,444445452,-696016796
10/6/2020, 12:23:47 ,0.01001107,-0.01683049,-2.459753,0.0024565,-0.0363393,0.01436165,0.5266385,219,33,0,190,0, t,444445436,-696016835
10/6/2020, 12:23:48 ,-0.002541605,-0.001934435,-2.454798,-0.1460693,0.1290678,0.02524246,0.5452577,218,33,0,190,0, t,444445417,-696016874
10/6/2020, 12:23:49 ,0.0281174,-0.01187043,-2.465414,-0.0197042,-0.07596258,-0.004156789,0.5146829,218,33,0,190,0, t,444445381,-696016946
10/6/2020, 12:23:50 ,0.04482986,0.000882722,-2.473847,0.08580294,-0.0162487,-0.01858079,0.5105013,218,33,0,190,0, t,444445363,-696016975
10/6/2020, 12:23:51 ,0.02410332,-0.005554918,-2.48905,0.1134254,-0.01146478,-0.0113869,0.5082352,217,33,0,190,0, t,444445324,-696017043
10/6/2020, 12:23:52 ,0.02901262,-0.01465324,-2.485326,0.00489236,0.06779653,0.02498638,0.5129615,217,33,0,190,0, t,444445304,-696017077
10/6/2020, 12:23:53 ,0.02670354,-0.01733788,-2.467815,-0.04096415,-0.2230594,0.02061508,0.4947788,217,33,0,190,0, t,444445286,-696017113
